Building,type,Area,Roof,WWR,useful_area,SurfaceIndex
B3633,east,0.0,0,0,0,606
B3633,south,323.87,0,0.15,275.29,607
B3633,west,0.0,0,0,0,608
B3633,roofs,293.54,1,0.8,234.83200000000002,609
B3216,north,237.82999999999998,0,0.21,187.89,610
B3216,east,442.95,0,0.21,349.93,611
B3216,south,39.629999999999995,0,0.21,31.31,612
B3216,west,437.89,0,0.21,345.93,613
B3216,roofs,322.65,1,0.8,258.12,614
B1052,north,488.04999999999995,0,0.16,409.96,615
B1052,east,228.61,0,0.16,192.03,616
B1052,south,488.45000000000005,0,0.16,410.3,617
B1052,west,201.3,0,0.16,169.09,618
B1052,roofs,466.23,1,0.8,372.98400000000004,619
B3346,north,161.60999999999999,0,0.25,121.21,620
B3346,east,896.6,0,0.25,672.45,621
B3346,south,215.19,0,0.25,161.39,622
B3346,west,899.11,0,0.25,674.33,623
B3346,roofs,955.84,1,0.8,764.672,624
B1102,north,40.68,0,0.21,32.14,625
B1102,east,101.44,0,0.21,80.14,626
B1102,south,0.0,0,0,0,627
B1102,west,97.54,0,0.21,77.06,628
B1102,roofs,88.44,1,0.8,70.752,629
B1818,north,195.65,0,0.21,154.56,630
B1818,east,133.75,0,0.21,105.66,631
B1818,south,195.57,0,0.21,154.5,632
B1818,west,133.7,0,0.21,105.62,633
B1818,roofs,181.64,1,0.8,145.31199999999998,634
B1948,north,122.32,0,0.16,102.75,635
B1948,east,131.45,0,0.16,110.42,636
B1948,south,0.0,0,0,0,637
B1948,west,130.98,0,0.16,110.02,638
B1948,roofs,116.25,1,0.8,93.0,639
B1696,north,0.0,0,0,0,640
B1696,east,191.24,0,0.21,151.08,641
B1696,south,176.28,0,0.21,139.26,642
B1696,west,197.62,0,0.21,156.12,643
B1696,roofs,152.36,1,0.8,121.88800000000002,644
B2614,north,118.45,0,0.16,99.5,645
B2614,east,122.76,0,0.16,103.12,646
B2614,south,104.88,0,0.16,88.1,647
B2614,west,120.7,0,0.16,101.39,648
B2614,roofs,94.11,1,0.8,75.288,649
B2744,north,412.72,0,0.15,350.81,650
B2744,east,261.68,0,0.15,222.43,651
B2744,south,369.89000000000004,0,0.15,314.41,652
B2744,west,0.0,0,0,0,653
B2744,roofs,285.07,1,0.8,228.056,654
B2231,north,270.51,0,0.21,213.7,655
B2231,east,735.8199999999999,0,0.21,581.3,656
B2231,south,266.72,0,0.21,210.71,657
B2231,west,738.58,0,0.21,583.48,658
B2231,roofs,611.06,1,0.8,488.84799999999996,659
B2180,north,145.55,0,0.16,122.26,660
B2180,east,0.0,0,0,0,661
B2180,south,145.55,0,0.16,122.26,662
B2180,west,131.63,0,0.16,110.57,663
B2180,roofs,133.05,1,0.8,106.44000000000001,664
B2827,north,0.0,0,0,0,665
B2827,east,79.31,0,0.15,67.41,666
B2827,south,0.0,0,0,0,667
B2827,west,80.66999999999999,0,0.15,68.57,668
B2827,roofs,60.77,1,0.8,48.61600000000001,669
B2977,north,280.21000000000004,0,0.21,221.37,670
B2977,east,168.27,0,0.21,132.93,671
B2977,south,279.2,0,0.21,220.57,672
B2977,west,28.849999999999998,0,0.21,22.79,673
B2977,roofs,193.84,1,0.8,155.072,674
B4135,north,111.28999999999999,0,0.15,94.6,675
B4135,east,466.31,0,0.15,396.36,676
B4135,south,148.4,0,0.15,126.14,677
B4135,west,466.31,0,0.15,396.36,678
B4135,roofs,480.55,1,0.8,384.44000000000005,679
B2448,north,17.05,0,0.21,13.47,680
B2448,east,62.7,0,0.21,49.53,681
B2448,south,25.810000000000002,0,0.21,20.39,682
B2448,west,62.61,0,0.21,49.46,683
B2448,roofs,148.81,1,0.8,119.048,684
B2990,north,0.0,0,0,0,685
B2990,east,76.77,0,0.21,60.65,686
B2990,south,0.0,0,0,0,687
B2990,west,76.85,0,0.21,60.71,688
B2990,roofs,82.86,1,0.8,66.288,689
B2542,north,304.45,0,0.15,258.78,690
B2542,east,622.1500000000001,0,0.15,528.83,691
B2542,south,304.45,0,0.15,258.78,692
B2542,west,622.1500000000001,0,0.15,528.83,693
B2542,roofs,259.83,1,0.8,207.864,694
B2037,north,293.28,0,0.21,231.69,695
B2037,east,164.01,0,0.21,129.57,696
B2037,south,292.43,0,0.21,231.02,697
B2037,west,185.18,0,0.21,146.29,698
B2037,roofs,226.98,1,0.8,181.584,699
B2167,north,307.94,0,0.21,243.27,700
B2167,east,171.73,0,0.21,135.67,701
B2167,south,307.94,0,0.21,243.27,702
B2167,west,171.73,0,0.21,135.67,703
B2167,roofs,163.22,1,0.8,130.576,704
B2386,north,150.89000000000001,0,0.21,119.2,705
B2386,east,138.62,0,0.21,109.51,706
B2386,south,174.57,0,0.21,137.91,707
B2386,west,0.0,0,0,0,708
B2386,roofs,100.02,1,0.8,80.016,709
B1671,north,118.49,0,0.21,93.61,710
B1671,east,135.1,0,0.21,106.73,711
B1671,south,118.58000000000001,0,0.21,93.68,712
B1671,west,135.13,0,0.21,106.75,713
B1671,roofs,111.23,1,0.8,88.98400000000001,714
B3565,north,737.7199999999999,0,0.15,627.06,715
B3565,east,374.05,0,0.15,317.94,716
B3565,south,328.06,0,0.15,278.85,717
B3565,west,435.06,0,0.15,369.8,718
B3565,roofs,439.33,1,0.8,351.464,719
B3140,north,233.25,0,0.21,184.27,720
B3140,east,286.15,0,0.21,226.06,721
B3140,south,0.0,0,0,0,722
B3140,west,284.53,0,0.21,224.78,723
B3140,roofs,276.21,1,0.8,220.968,724
B3010,north,253.48,0,0.21,200.25,725
B3010,east,169.62,0,0.21,134.0,726
B3010,south,234.42999999999998,0,0.21,185.2,727
B3010,west,170.65,0,0.21,134.81,728
B3010,roofs,183.91,1,0.8,147.12800000000001,729
B1254,north,0.0,0,0,0,730
B1254,east,209.23,0,0.21,165.29,731
B1254,south,0.0,0,0,0,732
B1254,west,209.23,0,0.21,165.29,733
B1254,roofs,190.14,1,0.8,152.112,734
B3784,north,97.78,0,0.21,77.25,735
B3784,east,84.66,0,0.21,66.88,736
B3784,south,97.76,0,0.21,77.23,737
B3784,west,0.0,0,0,0,738
B3784,roofs,57.52,1,0.8,46.016000000000005,739
B1490,north,692.43,0,0.21,547.02,740
B1490,east,199.57999999999998,0,0.21,157.67,741
B1490,south,692.43,0,0.21,547.02,742
B1490,west,199.57999999999998,0,0.21,157.67,743
B1490,roofs,426.54,1,0.8,341.232,744
B1842,north,107.36999999999999,0,0.21,84.82,745
B1842,east,71.41,0,0.21,56.41,746
B1842,south,0.0,0,0,0,747
B1842,west,72.56,0,0.21,57.32,748
B1842,roofs,54.06,1,0.8,43.248000000000005,749
B1912,north,234.32,0,0.25,175.74,750
B1912,east,841.72,0,0.25,631.29,751
B1912,south,245.16,0,0.25,183.87,752
B1912,west,902.12,0,0.25,676.59,753
B1912,roofs,1001.24,1,0.8,800.9920000000001,754
B3739,north,0.0,0,0,0,755
B3739,east,63.94,0,0.21,50.51,756
B3739,south,0.0,0,0,0,757
B3739,west,63.9,0,0.21,50.48,758
B3739,roofs,51.84,1,0.8,41.47200000000001,759
B3669,north,1340.8200000000002,0,0.15,1139.7,760
B3669,east,1026.31,0,0.15,872.36,761
B3669,south,0.0,0,0,0,762
B3669,west,841.76,0,0.15,715.5,763
B3669,roofs,528.34,1,0.8,422.672,764
B1855,north,140.20000000000002,0,0.21,110.76,765
B1855,east,422.39,0,0.21,333.69,766
B1855,south,142.67,0,0.21,112.71,767
B1855,west,422.47,0,0.21,333.75,768
B1855,roofs,414.9,1,0.8,331.92,769
B1905,north,269.09000000000003,0,0.21,212.58,770
B1905,east,221.14,0,0.21,174.7,771
B1905,south,256.44,0,0.21,202.59,772
B1905,west,231.26999999999998,0,0.21,182.7,773
B1905,roofs,226.14,1,0.8,180.912,774
B1666,north,140.33,0,0.15,119.28,775
B1666,east,133.6,0,0.15,113.56,776
B1666,south,140.33,0,0.15,119.28,777
B1666,west,133.6,0,0.15,113.56,778
B1666,roofs,83.32,1,0.8,66.65599999999999,779
B1736,north,125.31,0,0.16,105.26,780
B1736,east,112.39,0,0.16,94.41,781
B1736,south,125.31,0,0.16,105.26,782
B1736,west,112.39,0,0.16,94.41,783
B1736,roofs,97.8,1,0.8,78.24000000000001,784
B1313,north,143.05,0,0.21,113.01,785
B1313,east,269.43,0,0.21,212.85,786
B1313,south,143.2,0,0.21,113.13,787
B1313,west,269.3,0,0.21,212.75,788
B1313,roofs,171.36,1,0.8,137.08800000000002,789
B3157,north,422.88,0,0.21,334.08,790
B3157,east,350.47,0,0.21,276.87,791
B3157,south,464.23,0,0.21,366.74,792
B3157,west,348.42,0,0.21,275.25,793
B3157,roofs,307.23,1,0.8,245.78400000000002,794
B1243,north,711.39,0,0.21,562.0,795
B1243,east,599.77,0,0.21,473.82,796
B1243,south,711.39,0,0.21,562.0,797
B1243,west,537.95,0,0.21,424.98,798
B1243,roofs,1027.19,1,0.8,821.7520000000001,799
B3793,north,128.28,0,0.21,101.34,800
B3793,east,411.58,0,0.21,325.15,801
B3793,south,404.65000000000003,0,0.21,319.67,802
B3793,west,265.66,0,0.21,209.87,803
B3793,roofs,186.38,1,0.8,149.104,804
B2555,north,133.56,0,0.15,113.53,805
B2555,east,157.47,0,0.15,133.85,806
B2555,south,133.56,0,0.15,113.53,807
B2555,west,0.0,0,0,0,808
B2555,roofs,93.47,1,0.8,74.776,809
B2020,north,269.09000000000003,0,0.21,212.58,810
B2020,east,0.0,0,0,0,811
B2020,south,398.84,0,0.21,315.08,812
B2020,west,0.0,0,0,0,813
B2020,roofs,143.26,1,0.8,114.608,814
B2170,north,207.37,0,0.16,174.19,815
B2170,east,55.32,0,0.16,46.47,816
B2170,south,96.8,0,0.16,81.31,817
B2170,west,198.45,0,0.16,166.7,818
B2170,roofs,126.07,1,0.8,100.856,819
B2391,north,178.89,0,0.21,141.32,820
B2391,east,0.0,0,0,0,821
B2391,south,146.74,0,0.21,115.92,822
B2391,west,131.3,0,0.21,103.73,823
B2391,roofs,98.64,1,0.8,78.912,824
B2659,north,326.57,0,0.21,257.99,825
B2659,east,388.55999999999995,0,0.21,306.96,826
B2659,south,1043.77,0,0.21,824.58,827
B2659,west,1073.49,0,0.21,848.06,828
B2659,roofs,324.03,1,0.8,259.224,829
B2987,north,132.51,0,0.21,104.68,830
B2987,east,104.51,0,0.21,82.56,831
B2987,south,0.0,0,0,0,832
B2987,west,105.81,0,0.21,83.59,833
B2987,roofs,90.39,1,0.8,72.312,834
B4006,north,29.43,0,0.21,23.25,835
B4006,east,228.32,0,0.21,180.37,836
B4006,south,0.0,0,0,0,837
B4006,west,228.32,0,0.21,180.37,838
B4006,roofs,149.35,1,0.8,119.48,839
B2914,north,186.06,0,0.21,146.99,840
B2914,east,246.22,0,0.21,194.51,841
B2914,south,0.0,0,0,0,842
B2914,west,253.51000000000002,0,0.21,200.27,843
B2914,roofs,188.7,1,0.8,150.96,844
B2252,north,335.02000000000004,0,0.16,281.42,845
B2252,east,304.95000000000005,0,0.16,256.16,846
B2252,south,335.04,0,0.16,281.43,847
B2252,west,311.3,0,0.16,261.49,848
B2252,roofs,251.73,1,0.8,201.38400000000001,849
B2677,north,327.76,0,0.21,258.93,850
B2677,east,144.82,0,0.21,114.41,851
B2677,south,329.05999999999995,0,0.21,259.96,852
B2677,west,0.0,0,0,0,853
B2677,roofs,189.54,1,0.8,151.632,854
B2727,north,206.89999999999998,0,0.21,163.45,855
B2727,east,0.0,0,0,0,856
B2727,south,206.99,0,0.21,163.52,857
B2727,west,0.0,0,0,0,858
B2727,roofs,194.34,1,0.8,155.472,859
B1380,north,173.19,0,0.21,136.82,860
B1380,east,316.48,0,0.21,250.02,861
B1380,south,173.19,0,0.21,136.82,862
B1380,west,316.48,0,0.21,250.02,863
B1380,roofs,169.18,1,0.8,135.34400000000002,864
B3275,north,241.33,0,0.21,190.65,865
B3275,east,168.76,0,0.21,133.32,866
B3275,south,240.98000000000002,0,0.21,190.37,867
B3275,west,0.0,0,0,0,868
B3275,roofs,174.1,1,0.8,139.28,869
B1161,north,594.64,0,0.25,445.98,870
B1161,east,227.92,0,0.25,170.94,871
B1161,south,594.64,0,0.25,445.98,872
B1161,west,37.55,0,0.25,28.16,873
B1161,roofs,941.19,1,0.8,752.9520000000001,874
B1544,north,51.959999999999994,0,0.21,41.05,875
B1544,east,82.97,0,0.21,65.55,876
B1544,south,103.87,0,0.21,82.06,877
B1544,west,83.25,0,0.21,65.77,878
B1544,roofs,59.97,1,0.8,47.976,879
B3700,north,0.0,0,0,0,880
B3700,east,64.06,0,0.21,50.61,881
B3700,south,114.49000000000001,0,0.21,90.45,882
B3700,west,63.95,0,0.21,50.52,883
B3700,roofs,50.87,1,0.8,40.696,884
B1414,north,179.82,0,0.21,142.06,885
B1414,east,209.68,0,0.21,165.65,886
B1414,south,91.13,0,0.21,71.99,887
B1414,west,192.14,0,0.21,151.79,888
B1414,roofs,156.95,1,0.8,125.56,889
B3650,north,0.0,0,0,0,890
B3650,east,73.22,0,0.15,62.24,891
B3650,south,0.0,0,0,0,892
B3650,west,73.22,0,0.15,62.24,893
B3650,roofs,66.77,1,0.8,53.416,894
B3179,north,76.82,0,0.21,60.69,895
B3179,east,0.0,0,0,0,896
B3179,south,105.19,0,0.21,83.1,897
B3179,west,101.22,0,0.21,79.96,898
B3179,roofs,62.05,1,0.8,49.64,899
B3029,north,93.91,0,0.21,74.19,900
B3029,east,102.54,0,0.21,81.01,901
B3029,south,93.91,0,0.21,74.19,902
B3029,west,0.0,0,0,0,903
B3029,roofs,66.87,1,0.8,53.49600000000001,904
B1996,north,112.81,0,0.21,89.12,905
B1996,east,189.76999999999998,0,0.21,149.92,906
B1996,south,112.72,0,0.21,89.05,907
B1996,west,189.85,0,0.21,149.98,908
B1996,roofs,95.13,1,0.8,76.104,909
B1648,north,105.89999999999999,0,0.21,83.66,910
B1648,east,135.41,0,0.21,106.97,911
B1648,south,130.24,0,0.21,102.89,912
B1648,west,137.49,0,0.21,108.62,913
B1648,roofs,156.94,1,0.8,125.552,914
B1718,north,278.08,0,0.16,233.59,915
B1718,east,122.39,0,0.16,102.81,916
B1718,south,284.16999999999996,0,0.16,238.7,917
B1718,west,175.10000000000002,0,0.16,147.08,918
B1718,roofs,267.62,1,0.8,214.096,919
B3933,north,95.19,0,0.15,80.91,920
B3933,east,76.53,0,0.15,65.05,921
B3933,south,95.08,0,0.15,80.82,922
B3933,west,0.0,0,0,0,923
B3933,roofs,32.35,1,0.8,25.880000000000003,924
B3863,north,273.28,0,0.21,215.89,925
B3863,east,0.0,0,0,0,926
B3863,south,273.28,0,0.21,215.89,927
B3863,west,117.85,0,0.21,93.1,928
B3863,roofs,223.64,1,0.8,178.912,929
B1981,north,180.45,0,0.21,142.56,930
B1981,east,624.98,0,0.21,493.73,931
B1981,south,144.32999999999998,0,0.21,114.02,932
B1981,west,625.14,0,0.21,493.86,933
B1981,roofs,501.23,1,0.8,400.98400000000004,934
B1397,north,136.34,0,0.21,107.71,935
B1397,east,142.4,0,0.21,112.5,936
B1397,south,138.19,0,0.21,109.17,937
B1397,west,152.51,0,0.21,120.48,938
B1397,roofs,89.78,1,0.8,71.824,939
B3083,north,307.8,0,0.21,243.16,940
B3083,east,182.78,0,0.21,144.4,941
B3083,south,326.47,0,0.21,257.91,942
B3083,west,183.97,0,0.21,145.34,943
B3083,roofs,257.77,1,0.8,206.216,944
B1026,north,108.82,0,0.21,85.97,945
B1026,east,243.51,0,0.21,192.37,946
B1026,south,108.82,0,0.21,85.97,947
B1026,west,243.51,0,0.21,192.37,948
B1026,roofs,184.03,1,0.8,147.22400000000002,949
B3262,north,0.0,0,0,0,950
B3262,east,274.71000000000004,0,0.21,217.02,951
B3262,south,276.29,0,0.21,218.27,952
B3262,west,202.62,0,0.21,160.07,953
B3262,roofs,218.76,1,0.8,175.008,954
B3999,north,242.78,0,0.21,191.8,955
B3999,east,148.89000000000001,0,0.21,117.62,956
B3999,south,242.68,0,0.21,191.72,957
B3999,west,0.0,0,0,0,958
B3999,roofs,160.6,1,0.8,128.48,959
B1176,north,334.04,0,0.15,283.93,960
B1176,east,321.14000000000004,0,0.15,272.97,961
B1176,south,102.46000000000001,0,0.15,87.09,962
B1176,west,506.11,0,0.15,430.19,963
B1176,roofs,258.2,1,0.8,206.56,964
B3717,north,115.17,0,0.21,90.98,965
B3717,east,64.44,0,0.21,50.91,966
B3717,south,0.0,0,0,0,967
B3717,west,64.39,0,0.21,50.87,968
B3717,roofs,51.5,1,0.8,41.2,969
B1553,north,357.28,0,0.21,282.25,970
B1553,east,421.21,0,0.21,332.76,971
B1553,south,1137.18,0,0.21,898.37,972
B1553,west,1172.24,0,0.21,926.07,973
B1553,roofs,324.51,1,0.8,259.608,974
B3647,north,0.0,0,0,0,975
B3647,east,73.32,0,0.15,62.32,976
B3647,south,0.0,0,0,0,977
B3647,west,73.18,0,0.15,62.2,978
B3647,roofs,69.27,1,0.8,55.416,979
B2315,north,0.0,0,0,0,980
B2315,east,223.92000000000002,0,0.21,176.9,981
B2315,south,189.76,0,0.21,149.91,982
B2315,west,237.78,0,0.21,187.85,983
B2315,roofs,239.54,1,0.8,191.632,984
B2019,north,276.73,0,0.21,218.62,985
B2019,east,156.45999999999998,0,0.21,123.6,986
B2019,south,276.49,0,0.21,218.43,987
B2019,west,156.52,0,0.21,123.65,988
B2019,roofs,133.6,1,0.8,106.88,989
B2149,north,76.89,0,0.15,65.36,990
B2149,east,62.41,0,0.15,53.05,991
B2149,south,76.91,0,0.15,65.37,992
B2149,west,62.39,0,0.15,53.03,993
B2149,roofs,533.19,1,0.8,426.5520000000001,994
B4011,north,216.26999999999998,0,0.21,170.85,995
B4011,east,0.0,0,0,0,996
B4011,south,216.14999999999998,0,0.21,170.76,997
B4011,west,147.58,0,0.21,116.59,998
B4011,roofs,141.81,1,0.8,113.44800000000001,999
B4141,north,292.18,0,0.15,248.35,1000
B4141,east,228.95000000000002,0,0.15,194.61,1001
B4141,south,237.49,0,0.15,201.87,1002
B4141,west,0.0,0,0,0,1003
B4141,roofs,186.84,1,0.8,149.472,1004
B2853,north,291.36,0,0.21,230.17,1005
B2853,east,336.28000000000003,0,0.21,265.66,1006
B2853,south,266.34,0,0.21,210.41,1007
B2853,west,302.23,0,0.21,238.76,1008
B2853,roofs,327.19,1,0.8,261.752,1009
B2903,north,31.67,0,0.21,25.02,1010
B2903,east,177.42,0,0.21,140.16,1011
B2903,south,161.28,0,0.21,127.41,1012
B2903,west,167.7,0,0.21,132.48,1013
B2903,roofs,326.98,1,0.8,261.584,1014
B2099,north,141.39000000000001,0,0.21,111.7,1015
B2099,east,143.2,0,0.21,113.13,1016
B2099,south,174.81,0,0.21,138.1,1017
B2099,west,136.95,0,0.21,108.19,1018
B2099,roofs,97.13,1,0.8,77.70400000000001,1019
B2983,north,81.86,0,0.21,64.67,1020
B2983,east,0.0,0,0,0,1021
B2983,south,83.23,0,0.21,65.75,1022
B2983,west,104.41,0,0.21,82.48,1023
B2983,roofs,98.16,1,0.8,78.528,1024
B2278,north,746.66,0,0.15,634.66,1025
B2278,east,668.22,0,0.15,567.99,1026
B2278,south,746.66,0,0.15,634.66,1027
B2278,west,668.22,0,0.15,567.99,1028
B2278,roofs,684.41,1,0.8,547.528,1029
B2174,north,181.16,0,0.21,143.12,1030
B2174,east,154.11,0,0.21,121.75,1031
B2174,south,181.2,0,0.21,143.15,1032
B2174,west,153.95,0,0.21,121.62,1033
B2174,roofs,124.04,1,0.8,99.23200000000001,1034
B2024,north,172.98000000000002,0,0.21,136.65,1035
B2024,east,425.71000000000004,0,0.21,336.31,1036
B2024,south,426.96000000000004,0,0.21,337.3,1037
B2024,west,528.71,0,0.21,417.68,1038
B2024,roofs,281.24,1,0.8,224.99200000000002,1039
B1732,north,272.77,0,0.21,215.49,1040
B1732,east,0.0,0,0,0,1041
B1732,south,279.22,0,0.21,220.58,1042
B1732,west,154.06,0,0.21,121.71,1043
B1732,roofs,176.12,1,0.8,140.89600000000002,1044
B1247,north,118.79,0,0.21,93.84,1045
B1247,east,228.65,0,0.21,180.63,1046
B1247,south,0.0,0,0,0,1047
B1247,west,228.01,0,0.21,180.13,1048
B1247,roofs,236.75,1,0.8,189.4,1049
B3003,north,70.96000000000001,0,0.21,56.06,1050
B3003,east,0.0,0,0,0,1051
B3003,south,110.05,0,0.21,86.94,1052
B3003,west,111.07,0,0.21,87.75,1053
B3003,roofs,65.39,1,0.8,52.312000000000005,1054
B1317,north,122.94,0,0.21,97.12,1055
B1317,east,205.23,0,0.21,162.13,1056
B1317,south,99.62,0,0.21,78.7,1057
B1317,west,212.57,0,0.21,167.93,1058
B1317,roofs,103.08,1,0.8,82.464,1059
B3849,north,337.45,0,0.25,253.09,1060
B3849,east,0.0,0,0,0,1061
B3849,south,337.59000000000003,0,0.25,253.19,1062
B3849,west,0.0,0,0,0,1063
B3849,roofs,195.84,1,0.8,156.67200000000003,1064
B3919,north,498.67999999999995,0,0.21,393.96,1065
B3919,east,329.25,0,0.21,260.11,1066
B3919,south,515.4399999999999,0,0.21,407.2,1067
B3919,west,0.0,0,0,0,1068
B3919,roofs,331.56,1,0.8,265.248,1069
B1851,north,97.67,0,0.21,77.16,1070
B1851,east,102.83,0,0.21,81.24,1071
B1851,south,97.61,0,0.21,77.11,1072
B1851,west,102.9,0,0.21,81.29,1073
B1851,roofs,69.75,1,0.8,55.800000000000004,1074
B1916,north,313.01,0,0.21,247.28,1075
B1916,east,32.0,0,0.21,25.28,1076
B1916,south,313.96000000000004,0,0.21,248.03,1077
B1916,west,214.37,0,0.21,169.35,1078
B1916,roofs,196.31,1,0.8,157.048,1079
B1846,north,101.3,0,0.21,80.03,1080
B1846,east,125.49000000000001,0,0.21,99.14,1081
B1846,south,117.38,0,0.21,92.73,1082
B1846,west,124.61,0,0.21,98.44,1083
B1846,roofs,95.03,1,0.8,76.024,1084
B1798,north,320.43,0,0.16,269.16,1085
B1798,east,202.82,0,0.16,170.37,1086
B1798,south,320.43,0,0.16,269.16,1087
B1798,west,202.82,0,0.16,170.37,1088
B1798,roofs,288.84,1,0.8,231.072,1089
B1429,north,0.0,0,0,0,1090
B1429,east,254.24,0,0.25,190.68,1091
B1429,south,172.64,0,0.25,129.48,1092
B1429,west,253.76,0,0.25,190.32,1093
B1429,roofs,284.51,1,0.8,227.608,1094
B1579,north,163.63,0,0.21,129.27,1095
B1579,east,213.45999999999998,0,0.21,168.63,1096
B1579,south,183.65,0,0.21,145.08,1097
B1579,west,292.61,0,0.21,231.16,1098
B1579,roofs,128.56,1,0.8,102.84800000000001,1099
B3318,north,473.25,0,0.21,373.87,1100
B3318,east,267.79,0,0.21,211.55,1101
B3318,south,85.16,0,0.21,67.28,1102
B3318,west,0.0,0,0,0,1103
B3318,roofs,325.47,1,0.8,260.37600000000003,1104
B3248,north,182.77,0,0.16,153.53,1105
B3248,east,28.580000000000002,0,0.16,24.01,1106
B3248,south,188.38,0,0.16,158.24,1107
B3248,west,28.939999999999998,0,0.16,24.31,1108
B3248,roofs,84.7,1,0.8,67.76,1109
B1725,north,143.28,0,0.21,113.19,1110
B1725,east,145.1,0,0.21,114.63,1111
B1725,south,143.28,0,0.21,113.19,1112
B1725,west,145.1,0,0.21,114.63,1113
B1725,roofs,92.4,1,0.8,73.92,1114
B1675,north,84.15,0,0.21,66.48,1115
B1675,east,80.15,0,0.21,63.32,1116
B1675,south,84.22,0,0.21,66.53,1117
B1675,west,80.19,0,0.21,63.35,1118
B1675,roofs,83.32,1,0.8,66.65599999999999,1119
B3431,north,104.85,0,0.16,88.07,1120
B3431,east,139.60999999999999,0,0.16,117.27,1121
B3431,south,162.2,0,0.16,136.25,1122
B3431,west,142.64,0,0.16,119.82,1123
B3431,roofs,90.73,1,0.8,72.584,1124
B3014,north,95.33,0,0.21,75.31,1125
B3014,east,0.0,0,0,0,1126
B3014,south,95.39,0,0.21,75.36,1127
B3014,west,104.57,0,0.21,82.61,1128
B3014,roofs,69.28,1,0.8,55.42400000000001,1129
B1250,north,249.43,0,0.21,197.05,1130
B1250,east,177.99,0,0.21,140.61,1131
B1250,south,250.0,0,0.21,197.5,1132
B1250,west,194.55,0,0.21,153.69,1133
B1250,roofs,206.48,1,0.8,165.184,1134
B1494,north,812.25,0,0.21,641.68,1135
B1494,east,595.61,0,0.21,470.53,1136
B1494,south,891.04,0,0.21,703.92,1137
B1494,west,586.9200000000001,0,0.21,463.67,1138
B1494,roofs,601.79,1,0.8,481.432,1139
B2416,north,310.47,0,0.25,232.85,1140
B2416,east,115.63,0,0.25,86.72,1141
B2416,south,311.96999999999997,0,0.25,233.98,1142
B2416,west,130.15,0,0.25,97.61,1143
B2416,roofs,806.28,1,0.8,645.024,1144
B2546,north,131.89,0,0.15,112.11,1145
B2546,east,0.0,0,0,0,1146
B2546,south,137.64,0,0.15,116.99,1147
B2546,west,0.0,0,0,0,1148
B2546,roofs,93.6,1,0.8,74.88,1149
B2033,north,510.18,0,0.21,403.04,1150
B2033,east,210.99,0,0.21,166.68,1151
B2033,south,510.13,0,0.21,403.0,1152
B2033,west,211.49,0,0.21,167.08,1153
B2033,roofs,478.92,1,0.8,383.136,1154
B2929,north,229.37,0,0.21,181.2,1155
B2929,east,135.52,0,0.21,107.06,1156
B2929,south,215.92000000000002,0,0.21,170.58,1157
B2929,west,134.77,0,0.21,106.47,1158
B2929,roofs,208.44,1,0.8,166.752,1159
B2879,north,60.980000000000004,0,0.21,48.17,1160
B2879,east,111.89,0,0.21,88.39,1161
B2879,south,69.67999999999999,0,0.21,55.05,1162
B2879,west,0.0,0,0,0,1163
B2879,roofs,50.62,1,0.8,40.496,1164
B2382,north,363.34,0,0.15,308.84,1165
B2382,east,856.91,0,0.15,728.37,1166
B2382,south,388.03999999999996,0,0.15,329.83,1167
B2382,west,810.18,0,0.15,688.65,1168
B2382,roofs,512.83,1,0.8,410.26400000000007,1169
B2994,north,104.55000000000001,0,0.21,82.59,1170
B2994,east,81.72,0,0.21,64.56,1171
B2994,south,83.08,0,0.21,65.63,1172
B2994,west,0.0,0,0,0,1173
B2994,roofs,98.15,1,0.8,78.52000000000001,1174
B2568,north,230.1,0,0.21,181.78,1175
B2568,east,193.32999999999998,0,0.21,152.73,1176
B2568,south,230.1,0,0.21,181.78,1177
B2568,west,0.0,0,0,0,1178
B2568,roofs,197.7,1,0.8,158.16,1179
B2789,north,73.78,0,0.15,62.71,1180
B2789,east,0.0,0,0,0,1181
B2789,south,74.16,0,0.15,63.04,1182
B2789,west,0.0,0,0,0,1183
B2789,roofs,53.52,1,0.8,42.816,1184
B4145,north,0.0,0,0,0,1185
B4145,east,216.14999999999998,0,0.15,183.73,1186
B4145,south,121.88,0,0.15,103.6,1187
B4145,west,216.14999999999998,0,0.15,183.73,1188
B4145,roofs,182.95,1,0.8,146.35999999999999,1189
B4015,north,0.0,0,0,0,1190
B4015,east,226.72000000000003,0,0.21,179.11,1191
B4015,south,146.87,0,0.21,116.03,1192
B4015,west,236.41,0,0.21,186.76,1193
B4015,roofs,150.73,1,0.8,120.584,1194
B2907,north,248.26999999999998,0,0.25,186.2,1195
B2907,east,156.32999999999998,0,0.25,117.25,1196
B2907,south,248.17,0,0.25,186.13,1197
B2907,west,0.0,0,0,0,1198
B2907,roofs,169.8,1,0.8,135.84,1199
B2857,north,218.70000000000002,0,0.21,172.77,1200
B2857,east,228.95999999999998,0,0.21,180.88,1201
B2857,south,40.42,0,0.21,31.93,1202
B2857,west,224.24,0,0.21,177.15,1203
B2857,roofs,220.54,1,0.8,176.43200000000002,1204
B2241,north,29.63,0,0.21,23.41,1205
B2241,east,56.0,0,0.21,44.24,1206
